,sentence,download_link
33,"""WTI Price"" means, with regards to any month, the NYMEX calendar month average settlement price for West Texas Intermediate for that month in barrels multiplied by 6.289811 barrels per cubic metre.   ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
34,COMMODITY CLASSIFICATION AND COMMODITY TRANSMISSION,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
35,SURCHARGES  ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
36,Commodities shall be classified on the basis of the density and viscosity in effect at the time of receipt by the Carrier and assessed a charge including the appropriate surcharge listed below.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
37,Density shall be based on 15°C.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
38,Viscosity shall be based on the Carrier's reference line temperature at the time of receipt.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
39,"Where the density of a commodity falls within the density range of one commodity classification and the viscosity of the commodity falls within the viscosity range of another commodity classification, then the commodity shall be deemed to be in the commodity classification with the higher transmission surcharge.",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
40,Transmission surcharges shall be calculated as a percentage of the light petroleum transmission charge.  ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
41,LIGHT PETROLEUM - A commodity having a density from 800 kilograms per cubic metre (kg/m3) up to but not including 876 kg/m3 and a viscosity from 2 square millimetres per second (mm2/s) up to but not including 20 mm2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
42,/s will be classified as Light Petroleum.  ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
43,MEDIUM,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
44,PETROLEUM - A commodity having a density from 876 kg/m3 up to but not including 904 kg/m3 and a viscosity from 20 mm2/s up to but not including 100 mm2/s will be classified as Medium Petroleum.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
45,"Medium Petroleum is assessed the light crude transmission charge plus a surcharge of 8%, which is included in the table of Medium Crude Petroleum Transmission and Terminalling Tolls below.  ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
46,HEAVY PETROLEUM - A commodity having a density from 904 kg/m3 to 940 kg/m3 inclusive and a viscosity from 100 up to and including 350 mm2/,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
47,s will be classified as Heavy Petroleum.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
48,"Heavy Petroleum is assessed the light crude transmission charge plus a surcharge of 22%, which is included in the table of Heavy Crude Petroleum Transmission and Terminalling Tolls below.  ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
49,CONDENSATES - A commodity having a density from 600 kg/m3 up to but not including 800 kg/m3 and a viscosity of 0.4 mm2/s up to but not including 2 mm2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
50,/s will be classified as Condensates.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
51,"Condensates are assessed the light crude transmission charge less a surcharge of 8%, which is included in the table of Condensates Transmission and Terminalling Tolls below.  ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
52,NGL - A commodity having a maximum absolute vapour pressure of 1250 kilopascals at 37.8°C and a density of up to but not including 600 kg/m3 and a viscosity of up to but not including 0.4 mm2/s will be classified as NGL.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
53,"NGL is assessed the light crude transmission charge less a surcharge of 10%, which is included in the table of Natural Gas Liquids Transmission and Terminalling Tolls below.      ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
54,CER,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
55,No.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
56,"470Page 3 of 5TO Edmonton Terminal, Alberta (b), (f)Hardisty Terminal, Alberta",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
57,"(b)Kerrobert Station, Saskatchewan (b)Regina Terminal, Saskatchewan (b)Cromer Terminal, Manitoba (b)International Boundary near Sarnia, OntarioCorunna or Sarnia Terminal, Ontario (b) (i)Westover, OntarioEdmonton Terminal, Alberta (c) 2.567         -            -             -            -            -            -            -               Hardisty Terminal, Alberta",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
58,(c) 5.570         ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
59,"1.653        -             -            -            -            -            -               Kerrobert Station, Saskatchewan (c) 7.424         3.503        ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
60,"-             -            -            -            -            -               Milden, Saskatchewan (c) 8.625         ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
61,"4.705        -             -            -            -            -            -               Stony Beach Take-off, Saskatchewan (c)",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
62,11.140       ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
63,7.221        ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
64,"5.368         -            -            -            -            -               Regina Terminal, Saskatchewan (c)",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
65,11.140       ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
66,7.221        ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
67,5.368         ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
68,"1.653        -            -            -            -               Gretna Station, Manitoba (c) 16.803       -            -             7.314        -            -            -            -               International Boundary near Gretna, Manitoba 38.556       ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
69,32.136      ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
70,27.759       ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
71,18.978      ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
72,"12.644      -            -            -               Corunna or Sarnia Terminal, Ontario (c)",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
73,-             -            -             -            -            0.667        ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
74,1.653        ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
75,"-               Westover, Ontario (c) -             -            -             -            -            2.721        3.703        ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
76,"-               Nanticoke, Ontario",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
77,(c) -             -            -             -            -            3.500        ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
78,4.483        ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
79,"1.325           TO Edmonton Terminal, Alberta (b), (f)Hardisty Terminal, Alberta (b)Cromer Terminal, Manitoba (b)International Boundary near Sarnia, OntarioCorunna or Sarnia Terminal, Ontario (b) (i)Westover, OntarioEdmonton Terminal, Alberta",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
80,"(c) 2.567         -            -            -            -            -               Hardisty Terminal, Alberta (c) 5.704         1.653        -            -            -            -               Kerrobert Station, Saskatchewan (c) 7.693         ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
81,"3.640        -            -            -            -               Stony Beach Take-off, Saskatchewan (c)",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
82,"11.680       7.626        -            -            -            -               Regina Terminal, Saskatchewan (c) 11.680       7.626        -            -            -            -               International Boundary near Gretna, Manitoba 41.290       34.532      ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
83,"13.539      -            -            -               Corunna or Sarnia Terminal, Ontario (c) -             -            -            0.678        ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
84,1.653        ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
85,"-               Westover, Ontario (c) -             -            -            2.884        ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
86,"3.852        -               Nanticoke, Ontario (c) -             -            -            3.716        -            1.385           LIGHT PETROLEUM TRANSMISSION AND TERMINALLING",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
87,TOLLS,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
88,"(e),(f),(g),(h),(j)FROMTABLE OF CHARGES FOR MEDIUM CRUDE PETROLEUM IN CAD DOLLARS PER CUBIC METRETABLE OF CHARGES FOR LIGHT CRUDE PETROLEUM IN CAD DOLLARS PER CUBIC METRE[I]",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
89,All tolls in this tariff have increased unless otherwise noted.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
90,FROMMEDIUM PETROLEUM TRANSMISSION AND TERMINALLING,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
91,TOLLS  ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
92,"(e),(f),(g),(h),(j)[W]",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
93,"The following tables provide transmission and terminalling tolls for Canadian Local movements and include items (a)through (j), as applicable.",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
94,"The following tables provide tolls including transmission and terminalling charges, commoditytransmission surcharges, Abandonment Surcharges for transmission and terminalling, Edmonton TransportationSurcharges for transmission and terminalling, Non-Performance Penalty, CTS 20.1 Surcharge and the Interim Line 3Replacement Surcharge.",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
95,Tankage charges and Allowance Oil are not included.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
96,CER,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
97,No.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
98,"470Page 4 of 5TO Edmonton Terminal, Alberta (b), (f)Hardisty Terminal, Alberta",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
99,"(b)Kerrobert Station, Saskatchewan (b)Regina Terminal, Saskatchewan (b)Cromer Terminal, Manitoba (b)International Boundary near Sarnia, OntarioCorunna or Sarnia Terminal, Ontario (b) (i)Edmonton Terminal, Alberta",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
100,(c) 2.567            -              -               -               ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
101,"-               -             -           Hardisty Terminal, Alberta (c) 5.939            1.653          -               -               -               -             -           Kerrobert Station, Saskatchewan (c) 8.163            3.877          -               -               -               -             -           Stony Beach Take-off, Saskatchewan (c)",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
102,12.620          ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
103,8.333          ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
104,"6.110            -               -               -             -           Regina Terminal, Saskatchewan (c)",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
105,12.620          ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
106,8.333          ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
107,"6.110            1.653            -               -             -           International Boundary near Gretna, Manitoba 46.077          ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
108,"38.728        33.432          22.805          15.120          -             -           Corunna or Sarnia Terminal, Ontario (c) -               -              -               -               -               0.695         1.653       ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
109,"Westover, Ontario (c)",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
110,"-               -              -               -               -               3.160         4.114       Nanticoke, Ontario (c) -               -              -               -               -               4.091         -           Edmonton Terminal, Alberta (b), (f)Hardisty Terminal, Alberta (b)Regina Terminal, Saskatchewan (b)International Boundary near Sarnia, OntarioCorunna or Sarnia Terminal, Ontario (b) (i)2.567            ",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
111,-               -               -             -           5.438            ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
112,1.653            ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
113,-               -             -           7.156            ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
114,3.370            ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
115,-               -             -           8.269            -               -               -             -           10.603          6.816            -               -             -           10.603          6.816            1.653            ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
116,-             -           15.853          -               6.905            ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
117,-             -           36.179          -               -               -             -           -               -               -               0.659         ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
118,1.653       -               -               -               2.565         3.554       -               -               -               3.283         4.278       FROMFROMTABLE OF CHARGES FOR CONDENSATES IN CAD DOLLARS PER CUBIC METRECONDENSATES TRANSMISSION AND TERMINALLING,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
119,TOLLS  ,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
120,"(e),(f),(g),(h),(j)TABLE OF CHARGES FOR HEAVY CRUDE PETROLEUM IN CAD DOLLARS PER CUBIC METREInternational Boundary near Gretna, ManitobaCorunna or Sarnia Terminal,",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
121,Ontario,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
122,(c)HEAVY PETROLEUM TRANSMISSION AND TERMINALLING,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
123,"TOLLS (e),(f),(g),(h),(j)Nanticoke, Ontario (c)TOEdmonton Terminal, Alberta (c)Hardisty Terminal, Alberta (c)Kerrobert Station, Saskatchewan (c)Milden, Saskatchewan (c)Stony Beach Take-off, Saskatchewan (c)Regina Terminal, Saskatchewan (c)Gretna Station, Manitoba (c)Westover, Ontario",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
124,(c)CER,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
125,No.,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
126,"470Page 5 of 5TO Cromer Terminal, Manitoba (b)International Boundary near Sarnia, OnatarioInternational Boundary near Gretna, Manitoba 11.519               -                          Corunna or Sarnia Terminal, Ontario (c) -                     0.657                      SYMBOLS:[C]",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099880
