,doc_name,download_link,filing_date,folder_link,folder_name,submitter_category,submitter_name
1378,C04417-1 Comments Regarding Issues and Process - Enbridge Canadian Mainline Contracting Application - A7D0D1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3899797,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3901995,C04417 MEG Energy Corp. - Comments Regarding Issues and Process - Enbridge Canadian Mainline Contracting Application,C - Intervenors,MEG Energy Corp.
1380,C05297-1 Application To Participate - A7E2W4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912121,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912120,C05297 MEG Energy Corp. - Application To Participate,C - Intervenors,MEG Energy Corp.
1381,C05865-1 MEG CER Comment Letter - A7F0J0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3921586,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3921585,C05865 MEG Energy Corp - Comment Letter - MEG Energy Corp.,C - Intervenors,MEG Energy Corp.
1383,C06618-1 Letter - May-29-2020 - Contact Information (signed) - A7G0V0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3933559,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3933558,C06618 MEG Energy Corp. - Participant Contact Information Update,C - Intervenors,MEG Energy Corp.
1385,C07164-1 Letter to the CER Commission - MEG Information Request No. 1 to Enbridge - A7G9G2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3946006,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3946441,C07164 MEG Energy Corp. - Information Request,C - Intervenors,MEG Energy Corp.
1386,C07164-2 MEG Information Request No. 1 to Enbridge - A7G9G3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3947657,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3946441,C07164 MEG Energy Corp. - Information Request,C - Intervenors,MEG Energy Corp.
1388,C08443-1 Letter to the CER Commission - MEG Information Request No. 2 to Enbridge - A7I6Q0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966429,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966366,C08443 MEG Energy Corp. - Information Request No. 2 to Enbridge,C - Intervenors,MEG Energy Corp.
1389,C08443-2 MEG Information Request No. 2 to Enbridge - A7I6Q1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966430,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966366,C08443 MEG Energy Corp. - Information Request No. 2 to Enbridge,C - Intervenors,MEG Energy Corp.
1391,C08497-1 Support Letter - Summary Dismissal (September 23 2020) - A7I7F2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966914,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966913,C08497 MEG Energy Corp. - Comment Letter - MEG,C - Intervenors,MEG Energy Corp.
1393,C10221-1 Letter to Commission to File MEG Evidence  - A7L4Z7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4027886,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4028435,C10221 MEG Energy Corp. - Written Evidence,C - Intervenors,MEG Energy Corp.
1394,C10221-2 Written Evidence of MEG Energy Corp. - A7L4Z8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4027887,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4028435,C10221 MEG Energy Corp. - Written Evidence,C - Intervenors,MEG Energy Corp.
1395,C10221-3 Attachment 1 - Written Evidence of MEG Energy Corp. - A7L4Z9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4028436,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4028435,C10221 MEG Energy Corp. - Written Evidence,C - Intervenors,MEG Energy Corp.
1396,C10221-4 Erik Alson CV - MEG Evidence - A7L5A0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4028437,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4028435,C10221 MEG Energy Corp. - Written Evidence,C - Intervenors,MEG Energy Corp.
1398,C11753-1 Letter to Commission - MEG IR Responses and Change of Contact Information - A7R6E7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4049842,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4049720,C11753 MEG Energy Corp. - Responses to Information Requests,C - Intervenors,MEG Energy Corp.
1399,C11753-2 MEG Response to Commission IR No.1 - A7R6E8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4049843,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4049720,C11753 MEG Energy Corp. - Responses to Information Requests,C - Intervenors,MEG Energy Corp.
1400,C11753-3 MEG Response to Enbridge IR No.1 - A7R6E9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4049603,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4049720,C11753 MEG Energy Corp. - Responses to Information Requests,C - Intervenors,MEG Energy Corp.
1402,C11862-1 2021-03-09 Letter to Commission - MEG Cross Examination Estimate - A7R7Y4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4082304,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4082303,C11862 MEG Energy Corp. - MEG Energy Cross-Examination Estimate,C - Intervenors,MEG Energy Corp.
1404,C12539-1 MEG Refined Cross Examination Estimate - A7S8I3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4088672,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4088671,C12539 MEG Energy Corp. - Letter - Refined Cross-Examination Estimate,C - Intervenors,MEG Energy Corp.
1406,C13759-1 Letter to CER re PU No. 5 - Response - A7U6Z8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4103863,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4103957,C13759 Canadian Shippers Group - CSG Response to Procedural Update No 5 regarding oral argument,C - Intervenors,MEG Energy Corp.
1408,C13809-1 Letter to Commission - MEG Intention to Participate in Oral Summary Argument - A7U7S1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4102837,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4103888,C13809 MEG Energy Corp. - Intention to Participate in Oral Summary Argument,C - Intervenors,MEG Energy Corp.
1413,C13948-1 Letter to Commission - File MEG Argument - A7U9X2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104418,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104229,C13948 MEG Energy Corp. - Written Argument of MEG Energy Corp.,C - Intervenors,MEG Energy Corp.
1414,C13948-2 Written Argument of MEG - A7U9X3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104419,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104229,C13948 MEG Energy Corp. - Written Argument of MEG Energy Corp.,C - Intervenors,MEG Energy Corp.
1416,C05330-1 Application To Participate - A7E3C5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912190,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912739,C05330 Motiva Enterprises - Application To Participate,C - Intervenors,Motiva Enterprises
1417,C05876-1 CER Letter_Motiva Support Hearing Progression - A7F0L5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3921047,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3921588,C05876 John McInnes - Motiva Trading LLC - Comments on Mainline Contract Application Process,C - Intervenors,Motiva Enterprises
1419,C10231-1 Cover Letter for Motiva Written Evidence dated December 7 2020 - A7L5D3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4027780,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4028062,C10231 Motiva Trading LLC -  WRITTEN EVIDENCE OF MOTIVA TRADING LLC,C - Intervenors,Motiva Enterprises
1420,C10231-2 Motiva CER Written Evidence - A7L5D4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4027781,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4028062,C10231 Motiva Trading LLC -  WRITTEN EVIDENCE OF MOTIVA TRADING LLC,C - Intervenors,Motiva Enterprises
1422,C10637-1 Letter to CER requesting change of contact information - A7Q0U4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4034374,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4034462,C10637 Motiva Trading LLC - Letter to Canada Energy Regulator Re-  Update of Contact Information,C - Intervenors,Motiva Enterprises
1424,C11760-1 Motiva Enterprises LLC - IR Responses to Valero and CER - March 2 2021 - A7R6H3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4050063,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4049946,C11760 Motiva Enterprises LLC - Motiva Enterprises LLC - Responses to Valero and CER  IR No. 1,C - Intervenors,Motiva Enterprises
1426,C11854-1 Motiva Trading LLC Letter to CER re Oral Cross-Examination dated March 9 2021 - A7R7W3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4051004,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4081023,"C11854 Motiva Trading LLC - Motiva Trading LLC Letter to CER re Oral Cross Examination dated March 9, 2021",C - Intervenors,Motiva Enterprises
1428,C12610-1 Motiva Trading LLC re Written Direct Evidence John David McInnes - A7S9T3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4091621,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4091620,C12610 Motiva Trading LLC - Motiva Trading LLC Written Direct Evidence of John McInnes,C - Intervenors,Motiva Enterprises
1430,C13945-1 Letter to CER re Motiva Final Argument dated July 7 2021 - A7U9W3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104507,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104506,C13945 Motiva Trading LLC - Motiva Trading LLC - Written Final Argument,C - Intervenors,Motiva Enterprises
1431,C13945-2 Motiva Trading LLC - Written Final Argument July 7 2021 - A7U9W4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104858,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104506,C13945 Motiva Trading LLC - Motiva Trading LLC - Written Final Argument,C - Intervenors,Motiva Enterprises
1433,C04395-1 NAL Letter to CER re Comments on Applicaiton - A7C9X1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3899785,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3899784,C04395 NAL Resources Limited - Letter to CER re Comments on Application,C - Intervenors,NAL Resources Limited
1435,C05262-1  Application to Participate - A7E2L2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3911817,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3911816,C05262 NAL Resources - Application to Participate,C - Intervenors,NAL Resources Limited
1437,C05878-1 Comment letter to CER re Hearing Process - A7F0L7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3920938,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3920937,C05878 NAL Resources - Comment letter to CER re Hearing Process,C - Intervenors,NAL Resources Limited
1439,C11536-1 Letter to CER re NAL - A7R3G3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4041692,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4041800,C11536 Whitecap Resources Inc. - Letter to CER re NAL,C - Intervenors,NAL Resources Limited
1441,C05343-1 Application To Participate - A7E3F1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912475,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912474,C05343 Natural Resources Canada - Application To Participate,C - Intervenors,Natural Resources Canada
1442,C05301-1 Application To Participate - A7E2X0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912458,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912457,C05301 PBF Energy - Application To Participate,C - Intervenors,PBF Energy
1443,C13933-1 PBF CER Letter - A7U9T0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4104762,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4104761,C13933 PBF Energy Ltc - PBF Energy written arguement,C - Intervenors,PBF Energy
1445,C05307-1 Application To Participate - A7E2X6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912459,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912554,C05307 Pembina Pipeline Corporation - Application To Participate,C - Intervenors,Pembina Pipeline Corporation
1446,C06690-1 PembinaChangeofContactLetterCERRH012020 - A7G1V4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3933963,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3932528,C06690 Pembina Pipeline Corporation - Pembina Pipeline - Change of Contact,C - Intervenors,Pembina Pipeline Corporation
1448,C04352-1 Phillips 66 Letter of Comment-Enbridge Mainline Application-File-Of-Tolls-Group1-E101-2019-02 02 - A7C9J5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3899690,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3899768,C04352 Phillips Canada Ltd. - Phillips Canada Ltd. Letter of Comment Enbridge Canadian Mainline Contracting Application,C - Intervenors,Phillips 66 Canada
1450,C05296-1 Application To Participate - A7E2W3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3912454,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3912453,C05296 Phillips 66 Canada - Application To Participate,C - Intervenors,Phillips 66 Canada
1451,C05864-1 Phillips 66 Letter of Comment - Enbridge Mainline Contracting April 2020 (FINAL 4.23.20) - A7F0I8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3920814,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3920813,C05864 Phillips 66 Canada - Phillips 66 Canada Comment Letter - Enbridge Mainline Contract Application,C - Intervenors,Phillips 66 Canada
1453,C06442-1 LT CER - Phillips 66 Change to Contact Information - A7F8F0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3931339,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3931448,C06442 Phillips 66 Canada Ltd. - Phillips 66 Change to Contact Information,C - Intervenors,Phillips 66 Canada
1455,C07174-1 LT CER - Phillips 66 Information Request No. 1 to Enbridge - A7G9I9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3946044,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3947768,C07174 Phillips 66 Canada Ltd. - Phillips 66 Information Request No. 1 to Enbridge,C - Intervenors,Phillips 66 Canada
1456,C07174-2 Phillips 66 Information Request No. 1 to Enbridge - A7G9J0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3947769,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3947768,C07174 Phillips 66 Canada Ltd. - Phillips 66 Information Request No. 1 to Enbridge,C - Intervenors,Phillips 66 Canada
1458,C07779-1 LT CER - Motion for Full And Adequate Responses to P66 IRs - A7H7J2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954325,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954324,C07779 Phillips 66 Canada Ltd. - Phillips 66 Motion for Full and Adequate IR Responses,C - Intervenors,Phillips 66 Canada
1459,C07779-2 P66 Motion Table - Motion for Full and Adequate Responses to P66 IRs - A7H7J3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3953855,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954324,C07779 Phillips 66 Canada Ltd. - Phillips 66 Motion for Full and Adequate IR Responses,C - Intervenors,Phillips 66 Canada
1461,C07959-1 LT CER - Reply Submissions for Full and Adequate Responses to P66 IRs - A7H9U1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3956662,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3956787,C07959 Phillips 66 Canada - Phillips 66 Reply Submissions on Motion for Full and Adequate Responses,C - Intervenors,Phillips 66 Canada
1462,C07959-2 P66 Motion Reply Table - Motion for Full and Adequate Responses to P66 IRs - A7H9U2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3956663,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3956787,C07959 Phillips 66 Canada - Phillips 66 Reply Submissions on Motion for Full and Adequate Responses,C - Intervenors,Phillips 66 Canada
1464,C08456-1 Phillips 66 - Information Request No. 2 to Enbridge - A7I6T8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966289,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966645,C08456 Phillips 66 Canada - Information Request No. 2 to Enbridge,C - Intervenors,Phillips 66 Canada
1465,C08456-2 LT CER - Phillips 66 Information Request No. 2 to Enbridge - A7I6T9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966896,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966645,C08456 Phillips 66 Canada - Information Request No. 2 to Enbridge,C - Intervenors,Phillips 66 Canada
1467,C09153-1 LT CER - Motion for Full And Adequate Responses to P66 IR No. 2 - A7J8Q4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4010050,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4010703,C09153 Phillips 66 Canada Ltd. - Phillips 66 Motion for Full and Adequate Responses to IR No. 2,C - Intervenors,Phillips 66 Canada
1468,C09153-2 P66 Motion Table - Motion for Full and Adequate Responses to P66 IR No. 2 - A7J8Q5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4009817,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4010703,C09153 Phillips 66 Canada Ltd. - Phillips 66 Motion for Full and Adequate Responses to IR No. 2,C - Intervenors,Phillips 66 Canada
1470,C09359-1 LT CER - Reply Submissions for Motion for Full And Adequate Responses to P66 IR No. 2 - A7K1X1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4012562,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4012942,C09359 Phillips 66 Canada - Phillips 66 Reply Submissions on Motion for Full and Adequate Responses to P66 IR No. 2,C - Intervenors,Phillips 66 Canada
1471,C09359-2 P66 Motion Reply Table - Motion for Full And Adequate Responses to P66 IR No. 2 - A7K1X2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4012563,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4012942,C09359 Phillips 66 Canada - Phillips 66 Reply Submissions on Motion for Full and Adequate Responses to P66 IR No. 2,C - Intervenors,Phillips 66 Canada
1473,C10728-1 LT CER - Phillips 66 Change to Contact Information - A7Q1U4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4034583,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4034098,C10728 Phillips 66 Canada Ltd. - Phillips 66 Change to Contact Information,C - Intervenors,Phillips 66 Canada
1475,C11864-1 LTR CER - P66 Preliminary Estimates for Cross-Examination - A7R7Y8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4082196,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4081031,C11864 Phillips 66 Canada - P66 Preliminary Estimates for Cross-Examination,C - Intervenors,Phillips 66 Canada
1477,C12549-1 LTR CER 21 04 23 - P66 Refined Cross-Examination Estimates - A7S8K8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4088291,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4088678,C12549 Phillips 66 Canada - LTR CER P66 Refined Cross-Examination Estimates,C - Intervenors,Phillips 66 Canada
1479,C13365-1 LTR CER 21 06 02 - P66 Refined Cross-Examination Estimates - A7U0R7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4099796,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4099795,C13365 Phillips 66 Canada - P66 Refined Cross-Examination Estimates,C - Intervenors,Phillips 66 Canada
1481,C13802-1 LTR CER 21 06 28 - VEI and P66 Intention to Participate in Written and Oral Summary Argument - A7U7Q5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4102621,2020-05-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4103972,C13802 Phillips 66 Canada - VEI and P66 Intention to Participate in Written and Oral Summary Argument,C - Intervenors,Phillips 66 Canada
